adult,backdrop_path,genre_ids,id,title,original_language,original_title,overview,popularity,poster_path,release_date,softcore,video,vote_average,vote_count,query_year
False,/ibKeXahq4JD63z6uWQphqoJLvNw.jpg,"[28, 878, 27]",345940,The Meg,en,The Meg,"A deep sea submersible pilot revisits his past fears in the Mariana Trench, and accidentally unleashes the seventy foot ancestor of the Great White Shark believed to be extinct.",25.8229,/eyWICPcxOuTcDDDbTMOZawoOn8d.jpg,2018-08-09,False,False,6.252,8289,2018
False,/iYdgEUE2W2aJkgqfSjf1x3gFfuV.jpg,"[28, 12, 878]",363088,Ant-Man and the Wasp,en,Ant-Man and the Wasp,"Just when his time under house arrest is about to end, Scott Lang once again puts his freedom at risk to help Hope van Dyne and Dr. Hank Pym dive into the quantum realm and try to accomplish, against time and any chance of success, a very dangerous rescue mission.",24.4306,/cFQEO687n1K6umXbInzocxcnAQz.jpg,2018-07-04,False,False,6.901,14326,2018
False,/hNsYUryiwxcdeTMkaBcPF3iEg0p.jpg,"[878, 28]",335983,Venom,en,Venom,"Investigative journalist Eddie Brock attempts a comeback following a scandal, but accidentally becomes the host of Venom, a violent, super powerful alien symbiote. Soon, he must rely on his newfound powers to protect the world from a shadowy organization looking for a symbiote of their own.",20.1543,/2uNW4WbgBXL25BAbXGLnLqX71Sw.jpg,2018-09-28,False,False,6.825,17413,2018
False,/5a7lMDn3nAj2ByO0X1fg6BhUphR.jpg,"[12, 28, 878]",333339,Ready Player One,en,Ready Player One,"When the creator of a popular video game system dies, a virtual contest is created to compete for his fortune.",21.1352,/pU1ULUq8D3iRxl1fdX2lZIzdHuI.jpg,2018-03-28,False,False,7.589,17158,2018
False,/6WA9stUMbIkEPxn3D5SWlA8FIi7.jpg,"[12, 878, 53]",351286,Jurassic World: Fallen Kingdom,en,Jurassic World: Fallen Kingdom,"Three years after Jurassic World was destroyed, Isla Nublar now sits abandoned. When the island's dormant volcano begins roaring to life, Owen and Claire mount a campaign to rescue the remaining dinosaurs from this extinction-level event.",16.5634,/x2Us3jR6ToMJjbcPbLimYoxf6xr.jpg,2018-06-06,False,False,6.531,12893,2018
False,/nHRUtBwFNnNN70vcQ7lAsjc2T6S.jpg,"[27, 18, 878]",447332,A Quiet Place,en,A Quiet Place,A family is forced to live in silence while hiding from creatures that hunt by sound.,15.8086,/nAU74GmpUk7t5iklEp3bufwDq4n.jpg,2018-04-03,False,False,7.395,15533,2018
False,/vm8mhrjk5nQ562UQ0KbUzi0yOHr.jpg,"[28, 12, 878]",427641,Rampage,en,Rampage,"Primatologist Davis Okoye shares an unshakable bond with George, the extraordinarily intelligent, silverback gorilla who has been in his care since birth.  But a rogue genetic experiment gone awry mutates this gentle ape into a raging creature of enormous size.  To make matters worse, it’s soon discovered there are other similarly altered animals.  As these newly created alpha predators tear across North America, destroying everything in their path, Okoye teams with a discredited genetic engineer to secure an antidote, fighting his way through an ever-changing battlefield, not only to halt a global catastrophe but to save the fearsome creature that was once his friend.",13.291,/MGADip4thVSErP34FAAfzFBTZ5.jpg,2018-04-11,False,False,6.469,7647,2018
False,/ufUAOM5aVizNf8d5YLoutqrrlhq.jpg,"[878, 28, 12, 53]",336843,Maze Runner: The Death Cure,en,Maze Runner: The Death Cure,"Thomas leads his group of escaped Gladers on their final and most dangerous mission yet. To save their friends, they must break into the legendary Last City, a WCKD-controlled labyrinth that may turn out to be the deadliest maze of all. Anyone who makes it out alive will get answers to the questions the Gladers have been asking since they first arrived in the maze.",12.9328,/s8K0US4tUEoOrQ1LDh0eppuwGDx.jpg,2018-01-10,False,False,7.1,8502,2018
False,/qDQEQbgP3v7B9IYLAUcYexNrVYP.jpg,"[28, 12, 16, 35, 10751, 878]",404368,Ralph Breaks the Internet,en,Ralph Breaks the Internet,"Video game bad guy Ralph and fellow misfit Vanellope von Schweetz must risk it all by traveling to the World Wide Web in search of a replacement part to save Vanellope's video game, Sugar Rush. In way over their heads, Ralph and Vanellope rely on the citizens of the internet — the netizens — to help navigate their way, including an entrepreneur named Yesss, who is the head algorithm and the heart and soul of trend-making site BuzzzTube.",13.531,/iVCrhBcpDaHGvv7CLYbK6PuXZo1.jpg,2018-11-20,False,False,7.159,8196,2018
False,/b96OdaJce7Zu70NYe8vmlfOQUUN.jpg,"[878, 28, 53]",346910,The Predator,en,The Predator,"When a young boy accidentally triggers the universe's most lethal hunters' return to Earth, only a ragtag crew of ex-soldiers and a disgruntled scientist can prevent the end of the human race.",12.1227,/a3eWGF6YPF7No5Rbtjc8QpDvz7l.jpg,2018-09-05,False,False,5.6,5213,2018
False,/9trZvBr44UGedUOiGo3jgSUw13e.jpg,"[878, 27]",300668,Annihilation,en,Annihilation,"A biologist signs up for a dangerous, secret expedition into a mysterious zone where the laws of nature don't apply.",11.7613,/4YRplSk6BhH6PRuE9gfyw9byUJ6.jpg,2018-02-22,False,False,6.446,9486,2018
False,/7LZ0K4FsALrt7OeNIGOVLNuKQRU.jpg,"[878, 12, 28]",348350,Solo: A Star Wars Story,en,Solo: A Star Wars Story,"Through a series of daring escapades deep within a dark and dangerous criminal underworld, Han Solo meets his mighty future copilot Chewbacca and encounters the notorious gambler Lando Calrissian.",12.1779,/4oD6VEccFkorEBTEDXtpLAaz0Rl.jpg,2018-05-15,False,False,6.557,9385,2018
False,/oMaj75G2WFw66xI1TREg1hrToSg.jpg,"[28, 14, 878, 12]",268896,Pacific Rim: Uprising,en,Pacific Rim: Uprising,"It has been ten years since The Battle of the Breach and the oceans are still, but restless. Vindicated by the victory at the Breach, the Jaeger program has evolved into the most powerful global defense force in human history. The PPDC now calls upon the best and brightest to rise up and become the next generation of heroes when the Kaiju threat returns.",11.2747,/nFWhttU8PM50t25NPdy7PE7rv3G.jpg,2018-03-21,False,False,6.1,5421,2018
False,/hMANgfPHR1tRObNp2oPiOi9mMlz.jpg,"[28, 12, 878]",424783,Bumblebee,en,Bumblebee,"On the run in the year 1987, Bumblebee finds refuge in a junkyard in a small Californian beach town. Charlie, on the cusp of turning 18 and trying to find her place in the world, discovers Bumblebee, battle-scarred and broken.  When Charlie revives him, she quickly learns this is no ordinary yellow VW bug.",11.5717,/fw02ONlDhrYjTSZV8XO6hhU3ds3.jpg,2018-11-22,False,False,6.721,6724,2018
False,/oiPUcD1IIZrYGTSIpvTmd3dRmPo.jpg,"[28, 53, 878]",500664,Upgrade,en,Upgrade,"A brutal mugging leaves Grey Trace paralyzed in the hospital and his beloved wife dead. A billionaire inventor soon offers Trace a cure — an artificial intelligence implant called STEM that will enhance his body. Now able to walk, Grey finds that he also has superhuman strength and agility — skills he uses to seek revenge against the thugs who destroyed his life.",10.1778,/woLGROUdPWdBnLVFKYdGD3kFkPY.jpg,2018-05-31,False,False,7.508,5125,2018
False,/rm2oMykm5nX6SzXFr7TGHkO6r8Z.jpg,"[12, 878]",428078,Mortal Engines,en,Mortal Engines,"Many thousands of years in the future, Earth’s cities roam the globe on huge wheels, devouring each other in a struggle for ever diminishing resources. On one of these massive traction cities, the old London, Tom Natsworthy has an unexpected encounter with a mysterious young woman from the wastelands who will change the course of his life forever.",10.112,/gLhYg9NIvIPKVRTtvzCWnp1qJWG.jpg,2018-11-27,False,False,6.249,5258,2018
False,/10wHo9VmDvBW9wtSZ26bgjm9GKY.jpg,"[27, 10752, 878]",438799,Overlord,en,Overlord,"On the eve of D-Day, a team of American paratroopers crash behind enemy lines and come face-to-face with a Nazi threat unlike any the world has ever seen.",7.9217,/l76Rgp32z2UxjULApxGXAPpYdAP.jpg,2018-11-01,False,False,6.734,3183,2018
False,/2cnUCcNmmj79hGmimvWlUo5P2K8.jpg,"[27, 9648, 878]",384521,The Cloverfield Paradox,en,The Cloverfield Paradox,"Orbiting above a planet on the brink of war, scientists test a device to solve an energy crisis and end up face-to-face with a dark alternate reality.",8.3814,/vJi2ExTcWdJR3150VPKqqtdGxsT.jpg,2018-02-04,False,False,5.639,3626,2018
False,/xIAaN3AQqaJiN5RJ0WsmBady8Hq.jpg,"[28, 53, 80, 9648, 878]",440471,Escape Plan 2: Hades,en,Escape Plan 2: Hades,"Ray Breslin manages an elite team of security specialists trained in the art of breaking people out of the world's most impenetrable prisons. When his most trusted operative, Shu Ren, is kidnapped and disappears inside the most elaborate prison ever built, Ray must track him down with the help of some of his former friends.",6.8682,/A6tb8JNrie2qT8JC2tGqshayuck.jpg,2018-06-05,False,False,5.163,1584,2018
False,/f8ng3EDMLkuTMupe4TjgiJS1r0S.jpg,"[28, 878]",530254,The Witch: Part 1. The Subversion,ko,마녀,"Ja-yoon is a high school student who struggles with memory loss after she endured some unknown trauma during her childhood. While trying to uncover the truth, she is unwittingly dragged into a world of crime and finds herself on a journey that will awaken many secrets hidden deep within.",6.928,/4i2wo2ja5g2PmUxWa1a2eYIboZf.jpg,2018-06-27,False,False,7.921,772,2018
False,/5IPGuBlBx4QGWhLe1mGFrtXa6Xh.jpg,"[28, 35, 27, 878, 10770]",523849,The Last Sharknado: It's About Time,en,The Last Sharknado: It's About Time,"Our hero Fin has battled sharks all over the globe, but in this last installment he will tackle the final shark-tier - time travel.",4.7261,/fNMIepqPpg4QN3D0O0SPgvt29w3.jpg,2018-08-19,False,False,4.407,275,2018
False,/6FTc6G8gwawItBqGQd7sYtf6s3f.jpg,"[16, 28, 35, 878]",474395,Teen Titans Go! To the Movies,en,Teen Titans Go! To the Movies,"All the major DC superheroes are starring in their own films, all but the Teen Titans, so Robin is determined to remedy this situation by getting over his role as a sidekick and becoming a movie star. Thus, with a few madcap ideas and an inspirational song in their hearts, the Teen Titans head to Hollywood to fulfill their dreams.",6.0356,/mFHihhE9hlvJEk2f1AqdLRaYHd6.jpg,2018-07-27,False,False,7.166,1185,2018
False,/iohOuTT3OAuvzkiNPFSL7fUWhD6.jpg,"[16, 28, 12, 35, 10751, 878]",523777,Next Gen,en,Next Gen,"A friendship with a top-secret robot turns a lonely girl's life into a thrilling adventure as they take on bullies, evil bots and a scheming madman.",5.5233,/hUDDo5MPWM6rc6COQYhaoRNqvhE.jpg,2018-09-07,False,False,6.978,863,2018
False,/mPNGcX1j5SFeDETkvcJA9POaNx8.jpg,"[28, 18, 878, 53]",429415,Extinction,en,Extinction,"A chief mechanic at a factory, haunted by apocalyptic nightmares, becomes a hero when Earth is invaded by a mysterious army bent on destruction.",4.9512,/qjnNdjrZIdi7d316SjjkgEjJRSg.jpg,2018-07-15,False,False,6.048,2029,2018
False,/mx6zzr2H34fXMsBmL2it8NsmKF1.jpg,"[12, 878, 10751, 14]",407451,A Wrinkle in Time,en,A Wrinkle in Time,"After the disappearance of her scientist father, three peculiar beings send Meg, her brother, and her friend to space in order to find him.",5.0221,/yAcb58vipewa1BfNit2RjE6boXA.jpg,2018-03-08,False,False,5.052,1872,2018
False,/x832ykgj3fx0Q0MFKEno77XM47e.jpg,"[14, 878, 35]",424781,Sorry to Bother You,en,Sorry to Bother You,"In an alternate present-day version of Oakland, black telemarketer Cassius Green discovers a magical key to professional success – which propels him into a macabre universe.",5.6074,/peTl1V04E9ppvhgvNmSX0r2ALqO.jpg,2018-07-06,False,False,6.771,1798,2018
False,/2PCcEJ1lUJgir598yMGXkluJa6y.jpg,"[878, 28, 12, 10751]",438590,A-X-L,en,A-X-L,The life of a teenage boy is forever altered by a chance encounter with cutting edge military technology.,5.1748,/9kB56ZdMB6RgY5QtX9Bar45jCeI.jpg,2018-08-23,False,False,6.362,1283,2018
False,/27RtdnNXPVC5SKDLVjmpijFgyx3.jpg,"[878, 53, 9648, 28, 12]",475210,How It Ends,en,How It Ends,A desperate father tries to return home to his pregnant wife after a mysterious apocalyptic event turns everything to chaos.,5.0364,/prdFM08mGvVDA6uQxKJh8n8Vek1.jpg,2018-07-13,False,False,5.286,2062,2018
False,/bo5VJbds3oeMoj19GFnzBoUgjJS.jpg,"[878, 18, 9648]",376865,High Life,en,High Life,"Monte and his daughter are the last survivors of a damned and dangerous mission to deep space. The crew—death-row inmates led by a doctor with sinister motives—has vanished. As the mystery of what happened onboard the ship is unraveled, father and daughter must rely on each other to survive as they hurtle toward the oblivion of a black hole.",4.457,/wElOvH7H6sLElsTOLu1MY6oWRUx.jpg,2018-09-26,False,False,5.715,1244,2018
False,/dKFTYg8vWj5ZpsR4SVmueAssyZH.jpg,"[878, 53, 18]",300681,Replicas,en,Replicas,A scientist becomes obsessed with returning his family to normalcy after a terrible accident.,4.8414,/hhPBTAn9b4TYOxc1JYNsX4BFAlW.jpg,2018-10-25,False,False,6.032,1500,2018
False,/tNkpV19YzF5jmZVG7hmKKk0Xb9H.jpg,"[878, 53]",476926,The Titan,en,The Titan,"On a bleak future Earth, a soldier endures a radical genetic transformation to save humanity. But his wife fears he's becoming more creature than man.",5.378,/qRmQazyIBZR4pQIk9VruiZul0Au.jpg,2018-03-30,False,False,5.328,1345,2018
False,/u4huTFYxr1hgrtmRq1Jj7wDicgi.jpg,"[878, 53]",548066,Level 16,en,Level 16,"The teenage girls of Vestalis Academy are meticulously trained in the art of being “clean girls,” practicing the virtues of perfect femininity. But what exactly are they being trained for? Vivien intends to find out.",4.4348,/glVIjhLmzmgtppLWb3lvnoPljGW.jpg,2018-02-20,False,False,6.736,744,2018
False,/uugcOIfnh8Gz0nxUbduWCoxjWct.jpg,"[878, 80, 9648, 53]",396806,Anon,en,Anon,"Set in a near-future world where there is no privacy, ignorance or anonymity, our private memories are recorded and crime almost ceases to exist. In trying to solve a series of unsolved murders, Sal Frieland stumbles onto a young woman who appears to have subverted the system and disappeared. She has no identity, no history and no record. Sal realizes it may not be the end of crime but the beginning. Known only as 'The Girl', Sal must find her before he becomes the next victim.",4.2962,/xhBTO9n3fxy3HJt7WlR9h9vvVmk.jpg,2018-05-03,False,False,6.0,1754,2018
False,/fS7da7VlfUcXQsZIB0KL9P5gWmh.jpg,"[28, 53, 878]",401478,Death Race: Beyond Anarchy,en,Death Race: Beyond Anarchy,Black Ops specialist Connor Gibson infiltrates a maximum security prison to take down legendary driver Frankenstein in a violent and brutal car race.,4.5051,/1PrlKvPUbDQAqFQBCyyt68hLLl.jpg,2018-10-02,False,False,6.222,398,2018
False,/zXm5UcAHzLuqpECitPnvIup1IRs.jpg,"[878, 28, 16, 14]",487242,Suicide Squad: Hell to Pay,en,Suicide Squad: Hell to Pay,"Amanda Waller's top-secret ""Task Force X"" — consisting of Deadshot, Bronze Tiger, Killer Frost, Captain Boomerang, Harley Quinn, and Copperhead — is on a mission to retrieve a mystical object so powerful that they're willing to risk their lives to steal it. However, the Suicide Squad isn't the only group of villains seeking to possess the object. It's a race for the golden prize, and second place isn't an option if they want to stay alive.",4.3217,/va1IgsZeWBbKLsZcFwz3CM1MkMu.jpg,2018-03-23,False,False,7.093,724,2018
False,/2Py1YSWpCA2gsZxl0bPk3sOrL37.jpg,"[18, 27, 10749, 878]",461992,Hostile,en,Hostile,"Juliette, a lone survivor of an apocalyptic era, fights to survive against hunger, thirst, a broken leg and strange disturbing creatures that only come out at nighttime.",4.0546,/xnvFRg5TxGYIMKQJjA41lv0RNcg.jpg,2018-03-08,False,False,5.957,439,2018
False,/9E4mLJY4ZiQDPi2KR8cWr7mHF8o.jpg,"[878, 80, 28, 53, 18]",406761,Hotel Artemis,en,Hotel Artemis,"Los Angeles, June 21st, 2028. While the streets are being torn apart by riots, the Nurse, who runs a clandestine hospital for criminals in the penthouse of the Artemis, a closed old hotel, has a rough night dealing with troublemaker clients: thieves, assassins, someone from the past and the one who owns the place and the whole city.",4.6042,/vaZMpZOhhkKOYz0MHCx4vDABwgP.jpg,2018-06-07,False,False,6.071,1694,2018
False,/qegwTsiVjrNY9nwkwzLJQ5r4204.jpg,"[35, 14, 878]",416494,Status Update,en,Status Update,"After being uprooted by his parents' separation and unable to fit into his new hometown, a teenager stumbles upon a magical app that causes his social media updates to come true.",4.764,/E4twRNScyq3g6tRpvK6X8LdD1z.jpg,2018-02-09,False,False,7.28,575,2018
False,/s24IEZ2wWCEHImaAwBZxXLEKUUT.jpg,"[28, 12, 878]",496704,Tremors: A Cold Day in Hell,en,Tremors: A Cold Day in Hell,Burt Gummer and Travis Welker find themselves in a fight for survival after investigating deadly giant worm attacks in the Canadian arctic.,3.8065,/aFOdiHaRjeTmHG67e5B7md2Q1cq.jpg,2018-05-01,False,False,5.815,461,2018
False,/il036klfxddKrHHZPpxvWc0L5Kr.jpg,"[878, 35, 10749]",451925,Time Freak,en,Time Freak,"Stillman, a heartbroken physics student, builds a time machine when his girlfriend breaks up with him. Going back in time, he attempts to save their relationship by fixing every mistake he made—while dragging his best friend along in the process.",3.9572,/oSDctngY0Oiq6l2LcJDk8k6smvg.jpg,2018-11-09,False,False,6.694,495,2018
False,/q3j4OQFFDKM6fdQt9gE56kfDBNG.jpg,"[16, 878, 28, 12]",536115,Godzilla: The Planet Eater,ja,GODZILLA 星を喰う者,"With no means for defeating Godzilla Earth, mankind watches as King Ghidorah, clad in a golden light, descends on the planet. The heavens and earth shake once again as the war moves to a higher dimension.",4.0673,/fOA44BITFth0u4hMSOUgpK0kM6t.jpg,2018-11-09,False,False,6.515,402,2018
False,/uYrWbsvFYZgQF4cwDDPPsnDl8IM.jpg,"[878, 14, 27]",426793,Parallel,en,Parallel,"A group of friends stumble upon a mirror that serves as a portal to a ""multiverse"", but soon discover that importing knowledge from the other side in order to better their lives brings increasingly dangerous consequences.",4.6153,/eUi9srjugUumdUK8sGO9ndMFXgI.jpg,2018-04-10,False,False,5.989,182,2018
False,/anb6GDkC5dOnBDkGehxZdPdUrfr.jpg,"[16, 12, 14, 878, 35, 10751]",495925,Doraemon: Nobita's Treasure Island,ja,映画ドラえもん のび太の宝島,"Upon hearing about the story of Treasure Island, Nobita dreams of discovering and exploring his own treasure island, despite the fact all of the Earth has been mapped already.",3.8331,/t1YkpYAxzD1lxNbjoZBpvYWkucO.jpg,2018-03-03,False,False,7.0,106,2018
False,/1qSo3zT9XAQYcbZaLBn46mTeTHZ.jpg,"[53, 878, 9648]",569547,Black Mirror: Bandersnatch,en,Black Mirror: Bandersnatch,"In 1984, a young programmer begins to question reality as he adapts a dark fantasy novel into a video game. A mind-bending tale with multiple endings.",3.9469,/fR0VZ0VE598zl1lrYf7IfBqEwQ2.jpg,2018-12-28,False,False,6.758,4215,2018
False,/5UKLqsKJIhouJPVr8AQSTuh7S4n.jpg,"[28, 27, 878]",492336,Deep Blue Sea 2,en,Deep Blue Sea 2,"When shark conservationist Dr. Misty Calhoun is invited to consult on a top-secret project run by pharmaceutical billionaire Carl Durant, she is shocked to learn that the company is using unpredictable and highly aggressive bull sharks as its test subjects, which soon break loose and cause havoc.",3.7928,/xqjAHXMJLORx9vVsCTJ6ZPJcr3D.jpg,2018-04-17,False,False,5.077,571,2018
False,/qJqj6VAxpbbdJB6CtzYoTSR4SNu.jpg,"[16, 35, 10751, 878]",546728,Auntie Edna,en,Auntie Edna,"Taking place during the events of Incredibles 2, Edna Mode babysits Jack-Jack.",3.8015,/ypgqNZGKPh5vLDhDAUUArv1ZSRu.jpg,2018-10-23,False,False,7.19,281,2018
False,/CX9O14p4SsAG8nz0BFhaDTSKH1.jpg,"[878, 28, 53, 18]",467824,Illang: The Wolf Brigade,ko,인랑,"In 2029, an elite police squad combats an anti-reunification terrorist group while another enemy lurks nearby.",3.6047,/71JMWqNDRz2Au59JYosfn5W8nuS.jpg,2018-07-25,False,False,6.292,332,2018
False,/silcq0dj3Scf1LtpBjjVKXMQXS2.jpg,"[16, 28, 878]",485942,Batman Ninja,ja,ニンジャバットマン,"Batman, along with many of his allies and adversaries, finds himself transported to feudal Japan by Gorilla Grodd's time displacement machine.",3.3521,/5xSB0Npkc9Fd9kahKBsq9P4Cdzp.jpg,2018-03-24,False,False,5.87,1081,2018
False,/tHTmBF6nhRYmfBR3yRrmrCLy3Oi.jpg,"[878, 9648, 53]",401371,Mute,en,Mute,A mute man with a violent past is forced to take on the teeming underworld of a near-future Berlin as he searches for his missing girlfriend.,3.5281,/ihGg1xndLl3MW34Km332pNkyLH7.jpg,2018-02-23,False,False,5.566,1156,2018
